epoch,pl_e,pl_n,pl_u,seconds from start,minutes from start
1203971098,1.535161286,1.671559745,2.956987712,2818,46.97
1203971099,1.5346857,1.67131686,2.956993796,2819,46.98
1203971100,1.53422189,1.671032314,2.956940629,2820,47.00
1203971101,1.533896064,1.670707635,2.956707057,2821,47.02
1203971102,1.53346652,1.670223324,2.956308444,2822,47.03
1203971103,1.533046975,1.670028404,2.956375598,2823,47.05
1203971104,1.53286671,1.669669481,2.956061346,2824,47.07
1203971105,1.53273928,1.66942182,2.955892482,2825,47.08
1203971106,1.532570299,1.669174524,2.955699656,2826,47.10
1203971107,1.532400434,1.668927639,2.955495906,2827,47.12
1203971108,1.531813665,1.66847546,2.955267228,2828,47.13
1203971109,1.531814643,1.668434678,2.955125268,2829,47.15
1203971110,1.531644508,1.668189669,2.954882646,2830,47.17
1203971111,1.531470892,1.667944636,2.954637412,2831,47.18
1203971112,1.531274967,1.668054994,2.955401354,2832,47.20
1203971113,1.531093548,1.667887586,2.955301038,2833,47.22
1203971114,1.530912917,1.667662168,2.955071267,2834,47.23
1203971115,1.530735756,1.667339432,2.954532538,2835,47.25
1203971116,1.530554403,1.667071879,2.954123406,2836,47.27
1203971117,1.530374614,1.666701291,2.953591755,2837,47.28
1203971118,1.530195472,1.666294633,2.952946539,2838,47.30
1203971119,1.530007995,1.666104805,2.952745407,2839,47.32
1203971120,1.529821702,1.665869724,2.952398816,2840,47.33
1203971121,1.529633161,1.665595185,2.952047151,2841,47.35
1203971122,1.529442977,1.665345458,2.951697234,2842,47.37
1203971123,1.529251299,1.665101658,2.951347597,2843,47.38
1203971124,1.529058479,1.664860565,2.950993628,2844,47.40
1203971125,1.528862755,1.664699026,2.950675283,2845,47.42
1203971126,1.528668207,1.664462075,2.950329384,2846,47.43
1203971127,1.528477939,1.664027505,2.949740649,2847,47.45
1203971128,1.528281996,1.663755653,2.949369267,2848,47.47
1203971129,1.528083871,1.66356011,2.9490259,2849,47.48
1203971130,1.527885902,1.663326487,2.948660895,2850,47.50
1203971131,1.527687991,1.663052523,2.948279089,2851,47.52
1203971132,1.527489208,1.66280318,2.947899949,2852,47.53
1203971133,1.5272932,1.662440188,2.947340196,2853,47.55
1203971134,1.527092902,1.662200742,2.946962029,2854,47.57
1203971135,1.526892396,1.661959982,2.946580354,2855,47.58
1203971136,1.526694686,1.661604291,2.946019852,2856,47.60
1203971137,1.526493277,1.661367754,2.945638079,2857,47.62
1203971138,1.526292005,1.661130705,2.945254627,2858,47.63
1203971139,1.526090284,1.660893887,2.944868674,2859,47.65
1203971140,1.525888618,1.660657442,2.944482809,2860,47.67
1203971141,1.525669507,1.660417886,2.944111222,2861,47.68
1203971142,1.525431022,1.660102476,2.943690272,2862,47.70
1203971143,1.525252726,1.659808564,2.943245929,2863,47.72
1203971144,1.52504903,1.659631381,2.942915938,2864,47.73
1203971145,1.524849534,1.659272931,2.942340432,2865,47.75
1203971146,1.52463668,1.658867594,2.94165108,2866,47.77
1203971147,1.524415234,1.658682504,2.941421951,2867,47.78
1203971148,1.524178091,1.658328129,2.940868143,2868,47.80
1203971149,1.523955423,1.657928984,2.940186314,2869,47.82
1203971150,1.523735749,1.657486488,2.939535776,2870,47.83
1203971151,1.523461925,1.657188246,2.939277254,2871,47.85
1203971152,1.523451171,1.656880838,2.938896968,2872,47.87
1203971153,1.52338915,1.656574162,2.938492099,2873,47.88
1203971154,1.52323286,1.65626413,2.93810788,2874,47.90
1203971155,1.523021118,1.655946297,2.937649197,2875,47.92
1203971156,1.522884431,1.655642552,2.9372402,2876,47.93
1203971157,1.522726143,1.655344816,2.936853617,2877,47.95
1203971158,1.522567122,1.655050558,2.936476525,2878,47.97
1203971159,1.522402585,1.654949361,2.936332791,2879,47.98
1203971160,1.5222379,1.654858715,2.936105711,2880,48.00
1203971161,1.52207383,1.65463902,2.935810592,2881,48.02
1203971162,1.521907435,1.654418172,2.935506639,2882,48.03
1203971163,1.521722253,1.654193504,2.935217134,2883,48.05
1203971164,1.521513355,1.653969023,2.934915753,2884,48.07
1203971165,1.521367779,1.653621941,2.934416727,2885,48.08
1203971166,1.521183389,1.653227223,2.933792004,2886,48.10
1203971167,1.520699353,1.653062327,2.933713069,2887,48.12
1203971168,1.520182413,1.652515376,2.933186092,2888,48.13
1203971169,1.519646753,1.652052588,2.932595395,2889,48.15
1203971170,1.519056215,1.651645234,2.932115782,2890,48.17
1203971171,1.518524824,1.651192507,2.931620801,2891,48.18
1203971172,1.518011338,1.650647434,2.931120348,2892,48.20
1203971173,1.518123486,1.650494562,2.93061129,2893,48.22
1203971174,1.517888326,1.650068824,2.930026537,2894,48.23
1203971175,1.517588628,1.649651724,2.929473177,2895,48.25
1203971176,1.517317614,1.649246757,2.928917502,2896,48.27
1203971177,1.517200399,1.648856888,2.928334855,2897,48.28
1203971178,1.516991681,1.648466635,2.927780367,2898,48.30
1203971179,1.516780905,1.648079942,2.927223881,2899,48.32
1203971180,1.51656756,1.647696379,2.926662994,2900,48.33
1203971181,1.516353206,1.647315541,2.926107144,2901,48.35
1203971182,1.516137123,1.646937159,2.925551042,2902,48.37
1203971183,1.515919198,1.646560998,2.924993989,2903,48.38
1203971184,1.515700269,1.646186838,2.924436997,2904,48.40
1203971185,1.51546661,1.64608726,2.924483863,2905,48.42
1203971186,1.515243236,1.64573292,2.92396826,2906,48.43
1203971187,1.51502272,1.6453286,2.923305375,2907,48.45
1203971188,1.514799143,1.644958903,2.922711685,2908,48.47
1203971189,1.514573788,1.644599435,2.922144256,2909,48.48
1203971190,1.514348284,1.644245052,2.921588815,2910,48.50
1203971191,1.514269125,1.643890958,2.920972342,2911,48.52
1203971192,1.51406529,1.643741877,2.920878967,2912,48.53
1203971193,1.513880151,1.643481971,2.920474946,2913,48.55
1203971194,1.513694411,1.643222743,2.920070998,2914,48.57
1203971195,1.513496129,1.642880747,2.919552684,2915,48.58
1203971196,1.513313013,1.64249055,2.918881243,2916,48.60
1203971197,1.513128451,1.642135235,2.918289661,2917,48.62
1203971198,1.512945947,1.641906276,2.91779104,2918,48.63
1203971199,1.5127431,1.641749393,2.917673534,2919,48.65
1203971200,1.512522133,1.641498356,2.917294923,2920,48.67
1203971201,1.512346934,1.641245283,2.916914834,2921,48.68
1203971202,1.512160426,1.640995761,2.916518839,2922,48.70
1203971203,1.511960916,1.640746695,2.916130324,2923,48.72
1203971204,1.511740724,1.640459365,2.915726726,2924,48.73
1203971205,1.511582739,1.640064867,2.915056509,2925,48.75
1203971206,1.511387082,1.639710296,2.914477054,2926,48.77
1203971207,1.511120179,1.63943723,2.914042293,2927,48.78
1203971208,1.510912107,1.639098878,2.913500816,2928,48.80
1203971209,1.51097267,1.638780094,2.913000879,2929,48.82
1203971210,1.51083213,1.638413235,2.912689653,2930,48.83
1203971211,1.510556194,1.638024433,2.912177345,2931,48.85
1203971212,1.510371083,1.637769093,2.911546669,2932,48.87
1203971213,1.51024025,1.637323717,2.911626617,2933,48.88
1203971214,1.510081372,1.63721275,2.910703347,2934,48.90
1203971215,1.509902865,1.636786703,2.910186695,2935,48.92
1203971216,1.509717584,1.636756713,2.910411793,2936,48.93
1203971217,1.509579443,1.636491111,2.910098574,2937,48.95
1203971218,1.509380331,1.636189224,2.90977413,2938,48.97
1203971219,1.509246553,1.635817604,2.909170483,2939,48.98
1203971220,1.509035988,1.635707105,2.90891759,2940,49.00
1203971221,1.508917732,1.63546916,2.908699538,2941,49.02
1203971222,1.508669117,1.635151685,2.908169094,2942,49.03
1203971223,1.508557679,1.634614728,2.907865107,2943,49.05
1203971224,1.50837406,1.634669447,2.907574228,2944,49.07
1203971225,1.508353728,1.634450746,2.907480982,2945,49.08
1203971226,1.508149219,1.634199017,2.907126882,2946,49.10
1203971227,1.508025747,1.63386655,2.907047598,2947,49.12
1203971228,1.507890236,1.633756355,2.906504869,2948,49.13
1203971229,1.507745403,1.633415589,2.906489912,2949,49.15
1203971230,1.50758936,1.633293885,2.905897795,2950,49.17
1203971231,1.507116162,1.632877606,2.905561542,2951,49.18
1203971232,1.50649009,1.631997148,2.904871519,2952,49.20
1203971233,1.505958092,1.631807589,2.904473828,2953,49.22
1203971234,1.505372722,1.631397445,2.903960649,2954,49.23
1203971235,1.505350099,1.631352949,2.903762825,2955,49.25
1203971236,1.50481511,1.630999576,2.903402742,2956,49.27
1203971237,1.504158573,1.630476998,2.902848943,2957,49.28
1203971238,1.50408392,1.630346224,2.902642356,2958,49.30
1203971239,1.503862799,1.630039178,2.902294479,2959,49.32
1203971240,1.503635461,1.629732674,2.901903303,2960,49.33
1203971241,1.503623666,1.629427979,2.90146069,2961,49.35
1203971242,1.503453272,1.629124915,2.901065027,2962,49.37
1203971243,1.503441009,1.62881922,2.900610739,2963,49.38
1203971244,1.50327794,1.629212204,2.901893189,2964,49.40
1203971245,1.503116788,1.628947084,2.901582031,2965,49.42
1203971246,1.502980745,1.628485952,2.900686969,2966,49.43
1203971247,1.502840375,1.628141519,2.900087724,2967,49.45
1203971248,1.502698287,1.627826744,2.89960738,2968,49.47
1203971249,1.502626174,1.627636137,2.899218019,2969,49.48
1203971250,1.50248858,1.627538546,2.899276232,2970,49.50
1203971251,1.50233004,1.627321948,2.898997843,2971,49.52
1203971252,1.502184757,1.627104854,2.898724739,2972,49.53
1203971253,1.502098756,1.626887782,2.898446634,2973,49.55
1203971254,1.501865441,1.626620668,2.898066053,2974,49.57
1203971255,1.501705779,1.626370376,2.897784468,2975,49.58
1203971256,1.501423445,1.626089488,2.897414039,2976,49.60
1203971257,1.501098651,1.62580155,2.896920483,2977,49.62
1203971258,1.500798348,1.62553255,2.896499665,2978,49.63
1203971259,1.50023786,1.625146733,2.896058732,2979,49.65
1203971260,1.499960118,1.624708059,2.895387761,2980,49.67
1203971261,1.499876197,1.624396114,2.894814297,2981,49.68
1203971262,1.499668049,1.624022348,2.89428844,2982,49.70
1203971263,1.499460422,1.623620246,2.893772182,2983,49.72
1203971264,1.499252402,1.62324649,2.893266687,2984,49.73
1203971265,1.499044053,1.622883526,2.892771568,2985,49.75
1203971266,1.498835116,1.622526724,2.892280397,2986,49.77
1203971267,1.498625427,1.622174478,2.891791616,2987,49.78
1203971268,1.498414893,1.621826047,2.891304968,2988,49.80
1203971269,1.498203457,1.621480871,2.890819858,2989,49.82
1203971270,1.497991115,1.621138469,2.890335435,2990,49.83
1203971271,1.497777859,1.620797949,2.889847937,2991,49.85
1203971272,1.49757086,1.620459857,2.889445638,2992,49.87
1203971273,1.497359388,1.620123397,2.889015551,2993,49.88
1203971274,1.497143684,1.619788567,2.888527709,2994,49.90
1203971275,1.496927273,1.619455197,2.888038773,2995,49.92
1203971276,1.496710204,1.619122911,2.887547505,2996,49.93
1203971277,1.496492585,1.618792099,2.887057319,2997,49.95
1203971278,1.49627437,1.618462054,2.886563932,2998,49.97
1203971279,1.496055723,1.618133262,2.886071577,2999,49.98
1203971280,1.495836662,1.617805366,2.885578253,3000,50.00
1203971281,1.495617249,1.617478382,2.885084633,3001,50.02
1203971282,1.495397535,1.617152278,2.88459093,3002,50.03
1203971283,1.495188028,1.616931794,2.884166601,3003,50.05
1203971284,1.494962715,1.616501514,2.883618578,3004,50.07
1203971285,1.494740455,1.616176597,2.883115583,3005,50.08
1203971286,1.494519144,1.615852262,2.882614141,3006,50.10
1203971287,1.494297962,1.61552988,2.882120843,3007,50.12
1203971288,1.494076816,1.6152075,2.881622707,3008,50.13
1203971289,1.493855756,1.614883127,2.88111168,3009,50.15
1203971290,1.493634898,1.614565354,2.880632117,3010,50.17
1203971291,1.493410166,1.614243638,2.880182512,3011,50.18
1203971292,1.493087317,1.613909247,2.879933255,3012,50.20
1203971293,1.492966173,1.613524131,2.879031739,3013,50.22
1203971294,1.492759921,1.613263667,2.878611939,3014,50.23
1203971295,1.492530402,1.612967278,2.878143551,3015,50.25
1203971296,1.49231022,1.612653087,2.877711055,3016,50.27
1203971297,1.491800498,1.61233469,2.877348419,3017,50.28
1203971298,1.491103425,1.6118372,2.876811932,3018,50.30
1203971299,1.490604319,1.611459233,2.876326957,3019,50.32
1203971300,1.490089552,1.611004764,2.876143405,3020,50.33
1203971301,1.489524358,1.610660302,2.875578818,3021,50.35
1203971302,1.489004973,1.610326029,2.875090868,3022,50.37
1203971303,1.488513251,1.609995774,2.874929119,3023,50.38
1203971304,1.488028008,1.60967044,2.874409576,3024,50.40
1203971305,1.487541326,1.609347939,2.873902588,3025,50.42
1203971306,1.487244384,1.609031063,2.8734138,3026,50.43
1203971307,1.487180472,1.609088733,2.873124303,3027,50.45
1203971308,1.486981248,1.608782906,2.872639201,3028,50.47
1203971309,1.486480313,1.609145519,2.881209636,3029,50.48
1203971310,1.486380245,1.608912927,2.88227409,3030,50.50
1203971311,1.486670953,1.608530314,2.880367416,3031,50.52
1203971312,1.486760644,1.608231089,2.879588926,3032,50.53
1203971313,1.486787302,1.607947892,2.879200484,3033,50.55
1203971314,1.486810145,1.607676051,2.87899024,3034,50.57
1203971315,1.486790503,1.607408322,2.878724476,3035,50.58
1203971316,1.486768336,1.607143022,2.878465816,3036,50.60
1203971317,1.486744228,1.606879607,2.878243098,3037,50.62
1203971318,1.486715127,1.606617353,2.878015225,3038,50.63
1203971319,1.486682179,1.606356115,2.877780823,3039,50.65
1203971320,1.486646341,1.606095824,2.877540951,3040,50.67
1203971321,1.486608258,1.605836034,2.877293056,3041,50.68
1203971322,1.486568499,1.605576873,2.877040062,3042,50.70
1203971323,1.486527473,1.60531814,2.876781666,3043,50.72
1203971324,1.486485562,1.605060042,2.876521223,3044,50.73
1203971325,1.486459452,1.604802114,2.876319546,3045,50.75
1203971326,1.486225693,1.604442492,2.875956035,3046,50.77
1203971327,1.486179353,1.604186905,2.875657278,3047,50.78
1203971328,1.485961284,1.60383041,2.875321021,3048,50.80
1203971329,1.485936305,1.60357546,2.875119312,3049,50.82
1203971330,1.485881655,1.603319452,2.874820501,3050,50.83
1203971331,1.485834256,1.603064264,2.87452333,3051,50.85
1203971332,1.485791673,1.602809133,2.874258753,3052,50.87
1203971333,1.485749288,1.60255439,2.873996608,3053,50.88
1203971334,1.48553515,1.602202256,2.873668828,3054,50.90
1203971335,1.485494675,1.601949388,2.873410752,3055,50.92
1203971336,1.485284855,1.601600063,2.873087162,3056,50.93
1203971337,1.485245022,1.601347906,2.872832891,3057,50.95
1203971338,1.485204108,1.601094947,2.87257979,3058,50.97
1203971339,1.484906355,1.600844818,2.872417221,3059,50.98
1203971340,1.484867467,1.600592309,2.872166527,3060,51.00
1203971341,1.484416123,1.600248819,2.871938624,3061,51.02
1203971342,1.484159614,1.599839104,2.871512251,3062,51.03
1203971343,1.483933206,1.599474315,2.871137162,3063,51.05
1203971344,1.483717692,1.599122709,2.870784402,3064,51.07
1203971345,1.48350708,1.598777344,2.870435705,3065,51.08
1203971346,1.48329945,1.59843699,2.870093936,3066,51.10
1203971347,1.483093715,1.598100017,2.86975288,3067,51.12
1203971348,1.482889078,1.597765362,2.8694083,3068,51.13
1203971349,1.482685225,1.597433934,2.869067873,3069,51.15
1203971350,1.48248164,1.597104368,2.868723614,3070,51.17
1203971351,1.482278083,1.596776725,2.868376886,3071,51.18
1203971352,1.482074345,1.596451499,2.868031555,3072,51.20
1203971353,1.481885093,1.596127737,2.867744074,3073,51.22
1203971354,1.481669437,1.595805409,2.867360892,3074,51.23
1203971355,1.481459799,1.595484965,2.866973567,3075,51.25
1203971356,1.48182758,1.595838705,2.870695683,3076,51.27
1203971357,1.482052474,1.595657678,2.870634961,3077,51.28
1203971358,1.482086957,1.595426373,2.870525747,3078,51.30
1203971359,1.481975202,1.595041614,2.870268775,3079,51.32
1203971360,1.481791537,1.59467555,2.870103035,3080,51.33
1203971361,1.481754135,1.594259544,2.869767928,3081,51.35
1203971362,1.481612577,1.593902273,2.869607067,3082,51.37
1203971363,1.481456277,1.593563614,2.86947008,3083,51.38
1203971364,1.4813144,1.59323322,2.869322121,3084,51.40
1203971365,1.481258617,1.593050493,2.86932017,3085,51.42
1203971366,1.481118032,1.592591453,2.869022423,3086,51.43
1203971367,1.480956298,1.592273019,2.868815752,3087,51.45
1203971368,1.480808952,1.591957201,2.86860391,3088,51.47
1203971369,1.480662723,1.591643317,2.868375482,3089,51.48
1203971370,1.480475144,1.59132829,2.868147868,3090,51.50
1203971371,1.48028693,1.59101488,2.867898817,3091,51.52
1203971372,1.480096972,1.590610172,2.867626355,3092,51.53
1203971373,1.480391703,1.589935113,2.867268445,3093,51.55
1203971374,1.48091074,1.590499837,2.869181262,3094,51.57
1203971375,1.480442518,1.589668327,2.868915823,3095,51.58
1203971376,1.480378644,1.589088919,2.868444835,3096,51.60
1203971377,1.480351838,1.588704431,2.868285337,3097,51.62
1203971378,1.480305589,1.588876769,2.868473899,3098,51.63
1203971379,1.480266231,1.588563875,2.868343216,3099,51.65
1203971380,1.480423649,1.588252837,2.868104414,3100,51.67
1203971381,1.480416472,1.587951942,2.867946272,3101,51.68
1203971382,1.480391659,1.587650315,2.867849904,3102,51.70
1203971383,1.480295516,1.587354646,2.867652415,3103,51.72
1203971384,1.480226005,1.587059449,2.867439522,3104,51.73
1203971385,1.480158568,1.586765427,2.867248214,3105,51.75
1203971386,1.480077159,1.586471011,2.867053501,3106,51.77
1203971387,1.47999966,1.5861793,2.866837913,3107,51.78
1203971388,1.479898649,1.586138336,2.867092887,3108,51.80
1203971389,1.479804592,1.585869597,2.866994774,3109,51.82
1203971390,1.479707095,1.585539458,2.866804935,3110,51.83
1203971391,1.479604337,1.585244954,2.866625298,3111,51.85
1203971392,1.479496345,1.584958972,2.866440779,3112,51.87
1203971393,1.479384318,1.584676443,2.866247135,3113,51.88
1203971394,1.479267488,1.584395664,2.866041681,3114,51.90
1203971395,1.479147666,1.584116017,2.865827321,3115,51.92
1203971396,1.479006598,1.583833937,2.865619175,3116,51.93
1203971397,1.478879309,1.583555613,2.865390076,3117,51.95
1203971398,1.478732149,1.583274649,2.865160704,3118,51.97
1203971399,1.478599294,1.582997233,2.864904108,3119,51.98
1203971400,1.478446803,1.582717087,2.86465979,3120,52.00
1203971401,1.478308905,1.582440371,2.864391435,3121,52.02
1203971402,1.478168311,1.582163949,2.864115584,3122,52.03
1203971403,1.478025753,1.58188783,2.863833266,3123,52.05
1203971404,1.477822193,1.581610502,2.863582149,3124,52.07
1203971405,1.477715386,1.581333369,2.863265468,3125,52.08
1203971406,1.477036083,1.581053814,2.864509815,3126,52.10
1203971407,1.476802464,1.580776566,2.864377163,3127,52.12
1203971408,1.47650626,1.5806912,2.864572775,3128,52.13
1203971409,1.476278424,1.580443408,2.864460918,3129,52.15
1203971410,1.476013963,1.580192394,2.864345075,3130,52.17
1203971411,1.475767414,1.579943743,2.864198658,3131,52.18
1203971412,1.475506761,1.579673868,2.864042053,3132,52.20
1203971413,1.475248305,1.57934511,2.863807711,3133,52.22
1203971414,1.475005874,1.579055844,2.863577359,3134,52.23
1203971415,1.474762107,1.579248303,2.864459445,3135,52.25
1203971416,1.474524814,1.579064715,2.864430355,3136,52.27
1203971417,1.474291368,1.57877655,2.864219614,3137,52.28
1203971418,1.4740599,1.578449963,2.863818913,3138,52.30
1203971419,1.473827684,1.578176468,2.863530505,3139,52.32
1203971420,1.473576294,1.578040304,2.863462794,3140,52.33
1203971421,1.473304892,1.577792446,2.863280532,3141,52.35
1203971422,1.473081371,1.577486471,2.863008026,3142,52.37
1203971423,1.472850757,1.577221603,2.862758013,3143,52.38
1203971424,1.472604054,1.576963254,2.862536458,3144,52.40
1203971425,1.472334768,1.576709998,2.862327376,3145,52.42
1203971426,1.47259019,1.576793555,2.863821858,3146,52.43
1203971427,1.472462078,1.57656667,2.864220147,3147,52.45
1203971428,1.472265844,1.57625932,2.864356078,3148,52.47
1203971429,1.472147221,1.575996406,2.864502664,3149,52.48
1203971430,1.471985277,1.575746419,2.864691629,3150,52.50
1203971431,1.471798413,1.57550156,2.864885304,3151,52.52
1203971432,1.471621677,1.575257692,2.865057487,3152,52.53
1203971433,1.471445334,1.575014294,2.865212711,3153,52.55
1203971434,1.471267692,1.574770889,2.865353129,3154,52.57
1203971435,1.471370635,1.574526971,2.865090695,3155,52.58
1203971436,1.471184299,1.5742828,2.865189721,3156,52.60
1203971437,1.47099772,1.57403804,2.865266811,3157,52.62
1203971438,1.470808077,1.573792603,2.865323256,3158,52.63
1203971439,1.470617681,1.573546435,2.865356274,3159,52.65
1203971440,1.470432957,1.573299866,2.865735923,3160,52.67
1203971441,1.475268771,1.574444079,2.872055788,3161,52.68
1203971442,1.474065494,1.574072995,2.878600567,3162,52.70
1203971443,1.474341828,1.573561535,2.877851001,3163,52.72
1203971444,1.47411293,1.573002004,2.875985656,3164,52.73
1203971445,1.473996062,1.572718511,2.875767338,3165,52.75
1203971446,1.47386194,1.572467085,2.875883604,3166,52.77
1203971447,1.473932042,1.572217182,2.876103239,3167,52.78
1203971448,1.473900502,1.571983162,2.876485497,3168,52.80
1203971449,1.473755572,1.57175934,2.876769066,3169,52.82
1203971450,1.473927469,1.571544423,2.876766463,3170,52.83
1203971451,1.474054463,1.571331441,2.876673533,3171,52.85
1203971452,1.473910718,1.571119288,2.876908727,3172,52.87
1203971453,1.473762915,1.570906677,2.877164529,3173,52.88
1203971454,1.473604565,1.570692791,2.877389983,3174,52.90
1203971455,1.472691893,1.570474369,2.880781757,3175,52.92
1203971456,1.4725685,1.570313013,2.884605491,3176,52.93
1203971457,1.473431375,1.568899712,2.883457276,3177,52.95
1203971458,1.473240369,1.569007241,2.882064817,3178,52.97
1203971459,1.473393118,1.568877009,2.880324979,3179,52.98
1203971460,1.473539828,1.568701888,2.879389171,3180,53.00
1203971461,1.473758566,1.568501438,2.878320942,3181,53.02
1203971462,1.473900754,1.568296887,2.877628283,3182,53.03
1203971463,1.474082306,1.568082854,2.877036184,3183,53.05
1203971464,1.474121378,1.567859522,2.876528803,3184,53.07
1203971465,1.474157796,1.567639881,2.876108759,3185,53.08
1203971466,1.474178287,1.567380441,2.875721751,3186,53.10
1203971467,1.474185087,1.567140753,2.875435776,3187,53.12
1203971468,1.473867922,1.5668214,2.87515173,3188,53.13
1203971469,1.473946668,1.566355889,2.875728778,3189,53.15
1203971470,1.473751066,1.566342527,2.875995594,3190,53.17
1203971471,1.473776464,1.566426603,2.876266751,3191,53.18
1203971472,1.473618383,1.566237997,2.876367926,3192,53.20
1203971473,1.473214762,1.566500633,2.87801666,3193,53.22
1203971474,1.47327608,1.566342487,2.877551569,3194,53.23
1203971475,1.473377092,1.566034306,2.877132488,3195,53.25
1203971476,1.473132381,1.565769912,2.876977961,3196,53.27
1203971477,1.472925276,1.56552626,2.876859639,3197,53.28
1203971478,1.473011563,1.565286764,2.876619506,3198,53.30
1203971479,1.472996782,1.565046325,2.876398375,3199,53.32
1203971480,1.472959777,1.564818687,2.87623839,3200,53.33
1203971481,1.472922849,1.5648276,2.876596882,3201,53.35
1203971482,1.472867453,1.564611315,2.87646946,3202,53.37
1203971483,1.472823531,1.564314475,2.876139789,3203,53.38
1203971484,1.472773368,1.564065622,2.875898529,3204,53.40
1203971485,1.472716185,1.563829045,2.875687336,3205,53.42
1203971486,1.472651711,1.563597073,2.875481101,3206,53.43
1203971487,1.472648805,1.563364487,2.875234391,3207,53.45
1203971488,1.47258108,1.563135026,2.875014069,3208,53.47
1203971489,1.472214967,1.563112843,2.875294796,3209,53.48
1203971490,1.471878013,1.562862216,2.875251804,3210,53.50
1203971491,1.471840146,1.562648641,2.875083794,3211,53.52
1203971492,1.471757953,1.562508267,2.874954414,3212,53.53
1203971493,1.471671369,1.562305495,2.874795911,3213,53.55
1203971494,1.471580007,1.562101156,2.874626973,3214,53.57
1203971495,1.471484209,1.561895323,2.874448889,3215,53.58
1203971496,1.471384319,1.561688247,2.874263656,3216,53.60
1203971497,1.471280388,1.561479867,2.87407029,3217,53.62
1203971498,1.471172597,1.561270209,2.873868951,3218,53.63
1203971499,1.471061404,1.561059551,2.873662263,3219,53.65
1203971500,1.470946905,1.56084785,2.873449669,3220,53.67
1203971501,1.470829136,1.560635039,2.873230289,3221,53.68
1203971502,1.470708373,1.560421256,2.873005347,3222,53.70
1203971503,1.470584855,1.560206571,2.872775546,3223,53.72
1203971504,1.470458716,1.559991011,2.872540915,3224,53.73
1203971505,1.470330054,1.559774572,2.872301153,3225,53.75
1203971506,1.470200015,1.55951366,2.872023053,3226,53.77
1203971507,1.470066962,1.559296564,2.871776231,3227,53.78
1203971508,1.46993194,1.559078062,2.871525528,3228,53.80
1203971509,1.469794733,1.558861415,2.871266827,3229,53.82
1203971510,1.469656903,1.558556644,2.870962483,3230,53.83
1203971511,1.469502938,1.558671919,2.871411224,3231,53.85
1203971512,1.469360838,1.558475042,2.871187613,3232,53.87
1203971513,1.46922224,1.55819755,2.870747705,3233,53.88
1203971514,1.469080925,1.557969683,2.870408612,3234,53.90
1203971515,1.468938328,1.557754211,2.870109915,3235,53.92
1203971516,1.468793775,1.557543596,2.869819189,3236,53.93
1203971517,1.468648864,1.557335089,2.869536641,3237,53.95
1203971518,1.468502017,1.557127356,2.86925159,3238,53.97
1203971519,1.468354555,1.556920058,2.868967197,3239,53.98
1203971520,1.468206582,1.556712763,2.86868599,3240,54.00
1203971521,1.468057584,1.556505037,2.868402836,3241,54.02
1203971522,1.467908038,1.556296961,2.868120061,3242,54.03
1203971523,1.467757783,1.556088314,2.867836336,3243,54.05
1203971524,1.46760686,1.555878987,2.867551442,3244,54.07
1203971525,1.467455353,1.555668931,2.867265469,3245,54.08
1203971526,1.467303578,1.55545827,2.866980092,3246,54.10
1203971527,1.467151191,1.555246724,2.866692754,3247,54.12
1203971528,1.466998158,1.555034268,2.86640333,3248,54.13
1203971529,1.466833699,1.555129895,2.86677371,3249,54.15
1203971530,1.466679937,1.554979614,2.866587612,3250,54.17
1203971531,1.466028494,1.554785126,2.868077201,3251,54.18
1203971532,1.465801978,1.554502445,2.867775245,3252,54.20
1203971533,1.465465534,1.554274762,2.867132722,3253,54.22
1203971534,1.465064457,1.554057058,2.866758164,3254,54.23
1203971535,1.464902609,1.554002907,2.866817355,3255,54.25
1203971536,1.464725279,1.553752375,2.866501593,3256,54.27
1203971537,1.464330062,1.553652702,2.866393994,3257,54.28
1203971538,1.464169506,1.553453804,2.866090381,3258,54.30
1203971539,1.46399472,1.553168176,2.865605815,3259,54.32
1203971540,1.463789834,1.553013674,2.865507875,3260,54.33
1203971541,1.46364868,1.552634362,2.86493702,3261,54.35
1203971542,1.463474286,1.552508643,2.864859478,3262,54.37
1203971543,1.463277578,1.552304247,2.864610744,3263,54.38
1203971544,1.463096761,1.552057628,2.864292029,3264,54.40
1203971545,1.462919109,1.551860052,2.864044567,3265,54.42
1203971546,1.462811066,1.551755882,2.863859583,3266,54.43
1203971547,1.462660319,1.551566592,2.863614142,3267,54.45
1203971548,1.462510275,1.551413528,2.863391179,3268,54.47
1203971549,1.462360781,1.551256733,2.86316329,3269,54.48
1203971550,1.462218542,1.551243174,2.863041034,3270,54.50
1203971551,1.462074189,1.551097495,2.862850911,3271,54.52
1203971552,1.4619291,1.550950901,2.862652886,3272,54.53
1203971553,1.461784183,1.550803453,2.862453478,3273,54.55
1203971554,1.461640173,1.550605072,2.862180188,3274,54.57
1203971555,1.461481639,1.5503188,2.861724783,3275,54.58
1203971556,1.461044519,1.550089161,2.861466684,3276,54.60
1203971557,1.460910487,1.549827297,2.861125188,3277,54.62
1203971558,1.460444829,1.549555625,2.860893797,3278,54.63
1203971559,1.459822353,1.549068819,2.860602231,3279,54.65
1203971560,1.459312748,1.548684369,2.860301015,3280,54.67
1203971561,1.459417343,1.54871603,2.86005687,3281,54.68
1203971562,1.459214676,1.548452787,2.859743625,3282,54.70
